pH,EC,temperature,humidity,light,water_temperature,growth_rate
6.243757746718259,1.3270647348198916,15.674261300260621,72.08689181071726,15743.943428783528,19.921804859135165,1.812373355357016
6.406872008571247,1.5895052287873903,15.6222284853192,71.27228072343414,14943.486835692078,19.191102956938813,1.5498595985185426
5.9783969635259,1.5447329409911565,21.58393186020429,75.5357795458234,16657.004413583967,19.62219859594711,3.2304432439802393
6.301059869367608,1.6867499371921926,21.219465043777245,70.78252726922135,16520.548190453977,15.592805847847341,1.941776735191216
6.10849080751429,1.643133754186724,20.341831639678777,81.42574286108852,16016.176023636042,15.560764633192305,3.8955316028548492
5.8064640736184625,1.529490751452676,17.80021648819216,74.80265786406218,17777.88974866526,20.26687144434811,2.8746192993276587
6.108418681652524,1.511819562277829,21.85957408645531,64.30229651130155,15992.526785364436,19.652548279735534,0.8963008275551062
6.461410969939791,1.3767098289631905,21.70075723015119,69.11725145508508,14250.218988464923,17.483074476368706,1.4298209643705553
5.989252188267015,1.797572316481302,20.213261287618636,71.98538799745334,15731.626910014702,19.706080536898156,2.3927165659950167
6.469393096744202,1.691840836319906,17.05669739682557,70.22248417856018,17405.161320226012,15.594007255492421,1.575113833558026
5.214076468773077,1.7835536395590275,18.936879135676232,73.43436709486085,13738.894392447348,15.51106378440507,1.6347617768254732
6.246570751312567,1.5379207727048974,22.09458419381111,73.98508352416937,15887.15640754003,14.765077694970554,2.399287402682608
6.026114120471451,1.468632906261114,23.317978057004467,63.20206507100518,16690.554441470747,18.72294086600729,0.8783580762926059
5.91029779486024,1.3843369866741546,19.18365849155918,76.40538772358248,19182.69080143334,18.433435748876132,3.365295048402283
6.027528232960651,1.671783516748132,19.375817580479342,67.51591267256978,17449.90916431313,16.95516695963809,1.3074059118800436
5.403729325619732,1.3920413550943531,19.595777229937347,67.02047747067621,16159.139660037383,16.43921478077698,0.7224626458365074
5.934098433648747,1.9697326137933102,20.68723252227743,67.00438803647229,16624.911071616338,22.829097207725813,1.9105665695617862
6.107133771453524,1.338471483781312,18.547331749849942,74.04288202995292,13722.765567658089,17.481738012823225,1.890897800305756
6.443368213422454,1.6547320238425005,12.764537356071042,68.66466150926107,14740.333376912846,20.776134029067954,0.9702368141462303
5.844518934517906,1.9133709414427573,22.98192250411774,66.68224177831146,16781.146805332755,17.70730313110104,1.5541851305583891
5.757451919132044,1.7198179518527619,24.486722367906374,67.88020421278232,16193.400875987581,16.99857458442267,1.8243457069446363
5.849472886924639,1.635134742498356,18.46900035098572,61.02654170542061,16346.489423916872,20.83331901961278,0.15616476211795893
6.274620635310622,1.406303270607621,17.333366577703064,65.78918118024257,16040.937584412834,19.579928240831993,0.7617733407697784
6.098625332897905,1.3236461622864593,19.657248694024446,63.8020822567345,15993.890922902183,17.9517819540047,0.356204933557101
5.841071938869888,1.7540100217835173,19.531240290678067,68.65415334752055,16123.516778174557,20.267428223505224,1.6548742074368556
6.153980229934007,1.9012294481549894,22.4887964429074,73.32096635136796,14732.757778882235,23.040613032350475,3.098507266777444
6.029123264804412,1.5122300019043657,20.136598604112596,72.76937950466613,15725.28763318608,16.53529326695569,2.1579424926520243
6.2905934971598665,1.3721876984767298,18.01844292407204,76.28375248773291,14507.07444228539,18.943473293490502,2.704970775782191
5.789384071836794,1.1083661138901963,16.703976373604878,75.1698790864831,15256.484251914111,17.181579672516506,1.8622943595173287
5.90170135602067,1.4038470312674924,22.164085462049183,67.35701642540812,17435.08601104544,16.130917958463396,1.371949523732236
5.882367554060353,1.577268631500192,21.498778102910624,70.09535700376857,15783.097227402925,16.075466427767733,1.7281501896297842
5.560945515560364,1.9198246481673469,22.651399695229546,69.8372195288929,16715.00737033697,21.184666292037196,2.463315932248642
6.088836083119372,1.7346267384465939,17.579533123197265,59.244736586390566,16138.35346493506,14.35047878538731,0.0
6.078316581653967,1.6610170809413507,24.596092248820824,63.913702315451275,15538.129999728071,19.01571871693359,1.1091802949043925
6.001534036992738,1.519976067739774,15.640763732356907,69.16356661424444,14789.717552069891,16.34951384475953,0.7830390646130324
5.929623859987456,1.4833668565488087,21.7740025535037,69.13551782429596,15519.93321710877,21.54498990313599,1.952368091826198
5.575388777384876,1.881129519501593,15.226043082007745,72.56162527102583,16219.81413517663,17.453846702131347,1.8235341642574499
5.873806403170392,1.640147708151678,18.02417154575383,72.31820814767924,16696.18413294911,17.271984653435467,2.0201493042567598
5.8971856450419695,1.1794798616157958,23.902557326119897,61.14653748950133,16146.804237468743,21.139018608988472,0.4894856450065089
5.759316819233514,1.4652920704205514,22.078410636189975,72.59298367228764,16779.376381534854,19.75360016462443,2.665853867515114
5.951614286500197,1.4283567936456747,18.634448961282047,70.89293603226882,14175.795876928352,19.108453968725343,1.5120337530113914
6.121215257044361,1.490747198164507,18.70290739294578,73.11686590822315,17039.9950691002,19.611623911011566,2.4330905046929976
6.565855770363159,1.7125821320570171,20.251555277088606,75.33432793820795,14646.092391157656,15.833452822468514,2.581993071554075
6.052373343849552,1.5785110236411501,21.285352476901807,69.28558513606013,17180.205540589624,19.483426411076273,2.009862264862798
6.07726511721683,1.5846269185992676,23.12894845670674,76.2279411849004,16602.887012095413,17.601891571649965,3.310828160968929
5.97766622527015,1.8626946322650475,18.859414988478765,65.55299773053477,13755.77252542604,18.72184939832452,0.5744725176580677
5.424368635410287,1.4607077820426624,15.970537341281997,65.27130939813891,16884.355389021915,18.969105852522585,0.4874512443602581
5.992045837365235,1.97283990517747,20.3924215676219,72.1438609506777,17194.116807799495,15.778981833585386,2.304302609737793
6.018069062982308,1.4657384817257828,18.856422906229014,68.1561622734741,17509.454152415085,19.187645191681657,1.5041698300007817
6.738972633745586,1.6178396393225143,16.74841573812888,71.30816282309485,15077.682059072773,17.627285420057248,1.7029080256389593
5.942291710565663,1.5437592809194467,20.744172288281987,79.96491059922246,16215.293010484631,15.520157108046261,3.523764659115255
6.090464202700084,1.6246838267001924,19.467215614768026,71.96747536751988,16833.33925965845,17.706868386941917,2.1599791162900033
5.989586469088427,1.688918399014626,20.766280516174486,71.0608476943206,16883.592240894493,18.04005022823035,2.2581597642414573
5.64939658871414,1.6867670480177754,17.76388949953205,65.65389810674077,16491.424914235562,19.187263782535926,0.8163982523841647
6.342846844354506,1.4493765338758842,21.216776325813747,61.500100966878264,15488.036507852054,13.223417924385299,0.0
6.225579909806032,1.375417064510486,16.707254508112555,69.63726692363245,17185.532504930976,18.77627245975332,1.5252670819206158
6.237309584112914,2.1006343581811424,17.93067152575854,75.33435123304098,17192.58396017742,16.976279886329213,3.0053975082890183
5.7271837635615785,1.5032031320798895,19.392714422281806,68.38530996469663,15814.866032684076,19.619746892820984,1.4318499961786793
6.42083829328083,1.7398424877343974,24.354546037399285,72.00731249602684,15059.734235150727,17.99626770743153,2.5934435827637703
5.5794446811623155,1.2784717378953607,21.962063421371234,77.13248636359292,15126.515992962228,17.333236991290104,2.855222197472117
6.176057128140081,1.5440774560190647,22.692981260669473,77.0075815661518,17637.781258398656,17.644999207447476,3.6531057714160853
6.657136687742994,1.5745601232035116,23.542692583357862,72.14407943800892,17140.81406190211,18.66681948438222,2.8725962904662885
5.702839102460794,1.6945630139855665,29.007080339527185,70.85053239328671,15975.952260735965,19.815818815342706,3.0295027995915915
5.8301106811191685,1.0555091718016123,20.103972668896084,62.40683475498462,15760.992150974804,16.217777404649883,0.0
6.029895409526293,1.6332281226156662,23.55100230782464,66.84902677911529,13878.175886973186,17.312680281135393,1.0947734082110898
5.848957303765141,1.3700517089264215,22.531588136004853,68.59622095990963,15898.71867474629,20.93869210163735,1.7818039896351716
5.53480097068016,1.664869142238985,22.490081258268816,65.73834194282924,14570.661814534991,17.277776613426063,0.8386059901915174
6.020568892441808,1.3927341606323675,24.435599045100453,71.24226631476382,16190.79937179011,18.734499461630534,2.505831367803595
5.681308885882169,1.4289034608148838,18.95171742253881,79.55824091743051,17422.296696113728,15.531616124627462,3.349639662414432
6.142077729190555,1.5452744779213465,18.753287440159053,77.58880796330808,14823.458136433072,14.57098541767306,2.6150562930267296
5.724172729729859,1.3895341060793611,20.799413783704654,71.21939930915603,16286.304112465641,15.919590269904074,1.7078435257859041
6.464980321505262,1.504893110652929,19.543250570195283,73.89717036012414,17197.33571441191,16.620215887964644,2.5351609797963848
5.765024012299129,1.361324846291337,20.796252132495432,66.3569784232194,16264.354474326701,20.079822328095165,1.2170015628140587
5.903381545138298,1.2333659096602545,23.90687196263253,77.32044675334402,15371.220445779692,20.299052525374744,3.5125165485341605
6.244055165210901,1.803591410485872,18.804633193234302,62.190167020274096,16012.463686326537,14.149359386209097,0.0
5.6307407050698135,1.3407902614352145,19.238302593515673,74.56414080543081,17148.698454673453,16.917509721416277,2.446495930494714
6.068237980381239,1.5642638224784033,20.435777508816443,72.47794855099887,16315.09343187693,19.39557879408097,2.509296978546125
6.392142826284728,1.750578216298757,19.429203934937078,66.22070306622788,15995.955300927588,17.78929375113755,1.0494814321652388
5.517755029631632,1.4770111794967915,15.214985429966282,68.9560662163103,17387.371751453953,21.009116931634853,1.4680513168741145
6.055390157559692,1.4349668200508925,18.549680893252653,64.3287364842197,16617.901443940507,19.347001884262603,0.720434766564226
6.077964838274527,1.6452476177334845,21.71843310559376,64.54179976098884,14556.517085260064,17.464629791422368,0.5133430901423245
6.234546861533193,1.8235867645454304,23.593866877331617,62.04472999688035,16757.695194378393,17.642661257741846,0.7503473801039856
5.628914786736575,1.3661369469827063,17.11345358115568,73.83756951100355,17139.47050573872,17.88642033479031,2.1926341936396354
5.603863016074717,1.5699704335965123,17.101794001922894,76.02672484713341,14515.220335495014,16.30808520647812,2.14358811325442
6.15658246968507,1.2535010810065346,20.07558450679334,59.19096068093287,13277.512604960053,19.878428271298997,0.0
6.0890954019699555,1.5213597992635621,14.811012337805408,79.19152758075754,14749.680797465979,19.484857635483102,3.0648734746969772
6.075147855103763,1.606840936907615,18.88757449253218,69.9399588168158,15877.000374779662,18.90854153530486,1.6189024984259672
6.103934462849093,1.4290750716489868,15.659894851121516,71.44926602438419,17211.74601405752,18.48514937871399,1.6689597466114092
5.795992583526453,1.5086016332349539,23.422653249606164,62.63793582207462,14930.857558980246,15.963604441933974,0.25221232869269605
6.069676109148301,1.31835464633851,18.076672114123987,76.60412875082433,16666.14431998536,19.0083863982835,2.940385640024906
6.087921741989605,1.6154157222762988,24.132085465847567,71.00125046583418,12529.142638261827,18.258204945329503,1.898415596929502
5.78569457459209,1.81113884977663,22.783803383645846,75.6941311988565,16216.368064432096,22.004538189948825,3.60940040883562
6.559732353343427,1.3805712260459073,18.38420675575646,76.10429160323872,15511.911455337484,15.413417804170757,2.4818561666517915
6.142149876273536,1.4754656466895235,17.320100907884807,76.67437211360635,18518.31853796728,16.553409224221404,3.0845797872034737
5.642608950839206,1.7005092492908365,19.516135627081027,66.75859612073899,13729.496455320816,14.826710885765669,0.3990259760962708
6.196966082590149,1.8424181438645473,19.738383439354493,68.96018996053398,15982.598220634925,17.56396041646586,1.6399016175179635
5.707595498931804,1.3013620375582138,20.865367359881002,66.94148962635242,13722.134378050707,14.518201264009015,0.23867516578453568
6.2361253811227355,1.5662430525168103,18.058641776174554,74.47548231370642,15340.350720205059,20.371003272337152,2.656594800329493
6.3475786737022215,1.656626164463905,21.865987183805508,71.6644461468187,13958.614041275247,20.184474617740335,2.280035676920838
5.753795304494487,1.5795887218742304,20.66332013749975,75.34572432006618,18760.94648810899,17.68073604321871,3.1778460496278598
6.289012838773297,1.1046415866245827,19.14901210821034,75.56369401528616,15573.342558326814,15.972556423539261,2.353145826349288
6.12383427808095,1.7002180018617545,18.21989836145494,61.36370254530546,15746.76460802798,14.951794902881481,0.0
6.246618047998347,1.903867270218129,19.537787542253284,76.75385065276936,15948.719529873635,16.592270770719185,3.135379799791441
6.5690378947961845,1.6233323502339008,17.957746870431077,74.75430478882859,14641.2678486549,19.25074274468166,2.604218144343027
5.926383565199139,1.3937787893411473,20.146096737208968,68.15387558407251,17266.28648039293,16.425894620020262,1.317794055210174
5.773879150692753,1.4973745507271434,20.213596713049775,71.74896383264814,16768.23297458361,21.817152352013437,2.500365995004852
5.733145671112343,1.9539826135311187,20.654268208690848,69.38165214208648,17101.526035206138,20.9813908797963,2.250138109962211
5.755256914510369,1.7819925081721117,24.415606024179635,73.08027839315588,14538.445741556452,18.001647886808872,2.649729835138512
5.976869487175769,1.728005323676866,19.66888820075107,68.14301809647561,17362.37825829286,17.076263489596233,1.4952506583852374
6.102345592444993,1.6712825167068752,22.511494667811206,72.39463620584554,17223.80953519157,16.861608200507096,2.72424383026414
6.083007239799006,1.4677725775618056,20.573968492439253,70.33652652329675,15721.12835801102,21.19675352105202,2.032278683019006
6.248154974710807,1.5598857638688464,19.404389245253864,67.83903048252347,17074.025290652276,16.686609336885418,1.3110955185138031
6.003900567563372,1.5844154528642969,19.702101825121915,70.95068122451029,16327.205947953145,19.86873790546672,2.1529175190706487
6.436060223147195,1.7099148632128889,19.852933977079875,83.53234786744379,14087.20056143083,18.043584426136608,4.30904684001676
5.920602950028613,1.901783778853381,20.69941926932054,66.57231685087159,15780.632917705552,19.42712442784835,1.35118748732964
6.816050749976886,1.8236676273586256,17.601698086952574,68.75028204369215,15422.187954664423,16.359205416862473,1.3461320431216477
6.187700204329502,1.316123128840792,16.33664904138758,66.65943800183484,16102.503145657472,17.334162808956542,0.5932885075684486
5.742852733075115,1.6447989937802099,21.635743483685687,67.18391807236208,17225.35154527997,17.951634960592674,1.5372835798482256
5.678732250581667,1.7473526690335794,22.24530958145315,74.0788717669268,14030.390397363346,16.737266764658862,2.3446170454152737
6.144741724572955,1.723772066028927,21.864089582007008,73.57941229818034,15467.706510351476,20.498448338748997,2.8929897344179607
5.932961164402244,1.4741532473225163,20.38743004639118,69.97068248339345,15013.795080446393,16.47138374066792,1.4301684699702149
6.2142001482276275,2.1828218431536723,21.91806156863322,75.13148292634556,15065.330433627152,16.845935716779607,2.9917215597364213
6.141971287372064,1.3445830875337763,21.783572565042856,73.96721647747155,15012.269141399718,20.71740004725595,2.7793450292622794
5.978151326202938,1.38336231066679,21.969073397387387,69.18832906986893,16081.804426576524,20.329854473591006,1.9120931608748755
5.745961884579478,1.6467190162523153,17.851147946644716,62.33067629102897,16627.81054340481,21.17595754465126,0.4387990545641054
5.54554583259424,2.023360610992771,17.257620507113423,74.14891503974502,16417.98995066743,14.183453671844932,2.085997412243787
5.866045514379894,1.432761029859166,19.028576883119324,70.84832310500987,16222.801849070987,18.401445498083707,1.87638562380485
6.256919638297042,1.5468343268706017,19.95653972614336,70.11111731850296,16746.09338539077,18.18056264926221,1.943173952802901
6.064228123239062,1.8154587346031388,19.395197182169277,67.66975989995143,18856.391360212467,16.876534231108295,1.6861804167931198
5.626278366386404,1.5964275690224534,15.308274171655311,73.72324474558158,16163.069697176665,18.64891877971431,2.0036695911536904
6.051954277755355,1.533079229093941,24.304231530337855,71.7424812621425,17225.366083375928,17.3571165392984,2.638033457472809
6.115595213918651,1.713126580377344,19.31488502778566,68.81585978598852,17157.020121485424,18.32398453680569,1.7028326082496648
5.73484276913966,1.6545035980459186,20.431761041442385,63.872727263905446,18133.352995636742,24.80375112441985,1.4653024699727637
6.046117531783659,1.8060877571273584,23.111372476907647,75.33964550940038,16672.622637940087,18.634261528256914,3.3958705790863704
6.0174626155338,1.8582937778130728,14.137569326196987,73.02452611577938,14986.820582831278,18.718263196205772,1.879291840839768
5.6571089106508134,1.6614006120010725,18.72076532022072,71.27701449972798,16365.858305226255,19.642438670031684,2.0555181179546236
6.107336208104485,1.6583465450756618,19.03220681605049,56.716130024430015,16301.366492101057,18.361289061992636,0.0
6.16823535791047,1.6428221964572267,19.159224886373387,69.8105287144197,16978.21913054533,15.803934647679844,1.5948418703234657
6.324915372952583,1.6978261113298576,19.56628352321512,68.79398148262169,14951.923996600693,14.706576541713456,1.2048461801569381
6.316140615610471,1.611034127574293,23.61783699611211,66.90752157472829,17519.585288751543,17.941417874596183,1.8145338910469475
5.586699189612872,1.5998783035355422,21.683647189318055,73.77117639282142,16006.284578968143,17.461777943253445,2.4574991712695144
5.718652488025463,1.8393254241654486,22.395088171572073,73.57430017083638,17007.25510471808,14.072795834436656,2.498972629284111
6.154510580162598,1.9032232360710086,20.11780067952731,72.18412358596194,16371.60778968836,21.258785503245573,2.7426973759009203
6.154135785273662,1.2984894110733158,16.501567384636246,75.18945457383872,16147.108933984002,18.214006086731022,2.325526111217058
6.154514305891814,1.602004230348114,14.800757412134983,64.88850742983078,16280.627692580525,20.878872709328846,0.5728814608240328
7.155819447196416,1.462261113310953,16.176480691920922,67.73172971615347,16806.390413657467,13.536275431815675,0.7221798539862739
6.17126715320795,1.5378057067027857,20.89941426041505,70.37396131592902,18350.385752885704,20.91697411151145,2.5365075684060643
6.340669692054179,1.6805032419470645,20.07942428174409,66.88998990386042,13579.147138205255,17.02958984009919,0.7918329592528558
6.286200529047961,1.7338876743084937,19.474590881109982,73.63584610851771,16648.003538708865,20.518315763700155,2.8208082505694203
6.195417375391739,1.5775747112777312,19.07855773314966,67.38899575934153,16052.761355200897,18.4297369476193,1.106860096476571
5.905419226607896,1.2173319330554395,25.029303938606866,76.49185002223378,15787.472119354476,18.906513103839387,3.46196343333047
6.227690766147981,1.4069908838847642,17.942741022558813,65.34420299124905,13164.066132246959,18.90903408055659,0.2695230586175329
5.768152435638728,1.7792999340400333,22.319548640290147,80.65991824750309,16696.24921750602,17.149724603776956,4.1950734250940656
5.928954417977997,1.0519147155930137,20.004782340052486,80.14648677801212,15850.035235742424,16.70697052626109,3.354959586719789
5.854390935651269,1.8374854303364,19.847651220535006,69.52623426842328,14998.685838788353,17.277679621011846,1.4977410875532482
6.024562241815897,1.7042459981289084,22.941593871541862,75.73085225462874,16050.975967260982,15.056181583401287,3.111428149949266
6.694397570002053,1.8632352163060046,23.65632595672861,67.99785969745696,15648.651722722145,17.038579392613176,1.8465050784386756
5.439820442222476,1.560286162623808,19.401126357787906,75.06643249115672,13909.12819957821,16.606417092512718,2.2489220653493134
6.205878057112354,1.187718915195419,21.998006798105354,69.12010834271615,16105.82166298975,15.008189294660822,1.4286899623579796
5.5161852386431045,1.6860725283012996,20.909728405375134,63.57280050745758,16696.088235640018,18.917332551438548,0.7210352714011397
5.85842044026317,1.8549306248076682,20.018592847024788,52.335909061605506,15340.919902383128,18.01543486386555,0.0
6.32668517909021,1.7849443611026843,20.510637356642565,68.65643276964695,16314.055399222148,18.492084646634297,1.7872768527217169
6.019284005728639,1.467461703302393,18.279977962887905,71.39531254342646,16129.734369472197,19.394901582923566,1.9335569160673387
5.676676566621208,1.6173522150925295,19.23475151667229,76.65158213018108,17254.59066708493,17.524279885557213,3.1114696833173077
5.78540888722201,1.4934327462440153,18.548411800618233,70.18312516075696,15875.569127597591,16.122567173419785,1.3725461899893716
6.203879324680403,1.4361467071621257,22.253441791072298,75.01455067358795,16961.310206992275,18.607884046614927,3.08087901750602
5.780890010484859,1.7910777142359704,19.761997211147342,67.73029226389237,15623.97669301737,12.155606781918307,0.8138555310608491
6.064937576874592,1.3604935377469676,16.755714938462404,68.31360515234277,18360.786353794225,17.783809817025578,1.2749766170792585
6.013671551971144,1.4212367138836774,18.19140694209228,75.27017841264293,15475.790081632134,19.530337246745592,2.4766152766740617
5.804519895718255,1.379194873305523,12.001838386969554,57.676627576653644,15178.001050801238,20.093850524819246,0.0
6.643183226797598,1.3019504953401908,18.763768495294627,70.06491914451458,15879.409456667274,16.941113554245806,1.4375733097941006
6.1901757066954035,1.6292828583685208,20.094112662742873,68.00019325222067,15126.377313387313,13.517225536581421,0.8301342333182632
5.392457224002718,1.8323006096963952,19.659660377832566,76.80305602426142,14501.612279327399,12.733468279949332,2.323353918997367
6.055936294430828,1.563024648750947,24.95038587882848,67.3587685251009,16873.12282510945,19.276104213772747,1.9903347953842836
5.801464060569484,1.2988504398871668,21.437265102287594,72.58292484785048,12324.821543578362,17.292033873786917,1.6482488780626032
6.255730000438867,1.7679889079484057,21.32612963272288,74.60758484667348,15138.959972800727,22.034598150606584,3.1632004610886715
5.762243778470189,1.9371403508069944,15.891827413574305,62.53702002934795,14389.883302537895,15.177792730169006,0.0
5.96557906755993,1.4707515351706812,19.08839486470717,69.30314845863049,16170.603280232634,18.684671806650538,1.5759457688389162
6.151496183694137,1.5042891466564565,18.78334298169076,67.84181782957032,13373.061196322558,21.324703270525102,1.0847005180077736
